element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name
280,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-203,79919,1855,2058,Cieran Slicker
280,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-629,79431,846,1475,Cieran Slicker
280,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,100,79821,1903,1803,Cieran Slicker
280,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2308,77555,422,2730,Cieran Slicker
281,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,25,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.9,2.0,0.6,0,0.02,0.01,0.03,1.21,50,0,2848,0,0,Jack Taylor
281,17,13,1,False,2024-08-24T14:00:00Z,4,1,2,18,0,0,0,1,0,0,0,0,0,0,0,5,7.0,0.0,0.0,0.7,0,0.00,0.00,0.00,0.15,50,-345,3140,121,466,Jack Taylor
281,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-310,3107,197,507,Jack Taylor
281,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-122,3218,399,521,Jack Taylor
281,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,29,0,0,0,0,0,0,0,1,0,0,0,-1,2.6,4.3,0.0,0.7,0,0.00,0.00,0.00,0.39,49,-173,3132,90,263,Jack Taylor
281,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,21,0,0,0,0,0,0,0,0,0,0,0,4,3.2,1.0,7.0,1.1,0,0.03,0.03,0.06,0.15,49,-174,3028,76,250,Jack Taylor
281,70,19,1,False,2024-10-05T14:00:00Z,4,1,7,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.1,1.0,0.1,0,0.04,0.00,0.04,0.17,49,-115,2980,106,221,Jack Taylor
281,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,19,0,0,0,0,0,0,0,1,0,0,0,-2,1.6,1.3,11.0,1.4,0,0.22,0.06,0.28,0.56,48,-10,3053,148,158,Jack Taylor
281,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-38,3044,92,130,Jack Taylor
281,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-319,2723,45,364,Jack Taylor
281,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-176,2561,12,188,Jack Taylor
282,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,73,0,0,0,2,0,0,0,0,0,0,0,1,7.8,0.4,4.0,1.2,1,0.07,0.00,0.07,2.07,40,0,100603,0,0,Axel Tuanzebe
282,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,88,0,0,0,4,0,0,0,0,0,0,0,-6,18.6,0.7,0.0,1.9,1,0.00,0.00,0.00,3.34,40,8733,125550,15520,6787,Axel Tuanzebe
282,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,17,23.2,17.8,0.0,4.1,1,0.00,0.02,0.02,0.95,40,5634,134718,16603,10969,Axel Tuanzebe
282,33,5,6,False,2024-09-14T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,0,0,0,0,29,32.2,10.5,0.0,4.3,1,0.00,0.00,0.00,1.66,40,32582,173853,50370,17788,Axel Tuanzebe
282,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,81,0,0,0,1,0,0,0,0,0,0,0,11,15.2,12.8,4.0,3.2,1,0.00,0.02,0.02,2.38,40,73610,254407,83438,9828,Axel Tuanzebe
282,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,-6,5.0,0.8,11.0,1.7,1,0.11,0.00,0.11,0.82,40,85006,343534,112808,27802,Axel Tuanzebe
282,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,52546,399166,71635,19089,Axel Tuanzebe
282,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-48549,343824,3725,52274,Axel Tuanzebe
282,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-40514,303617,466,40980,Axel Tuanzebe
282,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-32835,271576,677,33512,Axel Tuanzebe
282,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,1,0,0,0,1,6.4,0.9,0.0,0.7,1,0.00,0.00,0.00,1.82,40,-21307,250289,444,21751,Axel Tuanzebe
283,4,12,2,True,2024-08-17T11:30:00Z,0,2,1,90,0,0,0,2,0,0,0,0,0,3,0,9,28.2,0.0,0.0,2.8,1,0.00,0.00,0.00,2.65,45,0,15656,0,0,Christian Walton
283,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1346,23242,2993,1647,Christian Walton
283,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-474,24593,2619,3093,Christian Walton
283,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2264,23124,578,2842,Christian Walton
283,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1760,21791,418,2178,Christian Walton
283,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1536,20637,231,1767,Christian Walton
283,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-686,20173,321,1007,Christian Walton
283,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-362,20020,352,714,Christian Walton
283,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-340,19757,157,497,Christian Walton
283,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-432,19397,178,610,Christian Walton
283,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-482,18997,76,558,Christian Walton
284,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,90,0,0,0,2,0,0,0,1,0,0,0,7,27.2,0.3,2.0,3.0,1,0.00,0.00,0.00,2.65,40,0,108271,0,0,Luke Woolfenden
284,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,4,0,0,0,0,0,0,0,-2,11.6,0.2,0.0,1.2,1,0.00,0.00,0.00,3.34,40,2556,130603,10974,8418,Luke Woolfenden
284,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,19.4,0.8,4.0,2.4,1,0.03,0.00,0.03,0.95,40,7993,148421,20619,12626,Luke Woolfenden
284,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,22420,180656,37137,14717,Luke Woolfenden
284,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,3120,184278,10684,7564,Luke Woolfenden
284,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,4848,191944,15117,10269,Luke Woolfenden
284,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,5599,200497,14003,8404,Luke Woolfenden
284,73,8,1,True,2024-10-19T14:15:00Z,0,2,8,90,0,0,0,2,0,0,0,0,0,0,0,8,14.0,1.5,0.0,1.6,1,0.00,0.01,0.01,1.74,40,-4042,195584,3291,7333,Luke Woolfenden
284,83,4,1,False,2024-10-26T14:00:00Z,4,3,9,17,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.76,40,-3395,192133,1371,4766,Luke Woolfenden
284,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3005,189725,2532,5537,Luke Woolfenden
284,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5382,184276,548,5930,Luke Woolfenden
359,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,9305,0,0,Kalvin Phillips
359,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2098,8223,382,2480,Kalvin Phillips
359,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,69,0,0,0,1,0,0,0,0,0,0,0,8,4.6,4.8,0.0,0.9,1,0.00,0.01,0.01,0.87,50,-715,8123,490,1205,Kalvin Phillips
359,33,5,2,False,2024-09-14T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,1,0,0,0,8,15.8,14.8,0.0,3.1,1,0.00,0.03,0.03,1.66,50,-296,8378,753,1049,Kalvin Phillips
359,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-14,8630,545,559,Kalvin Phillips
359,56,2,2,True,2024-09-29T13:00:00Z,2,2,6,68,0,0,0,2,0,0,0,0,0,0,0,18,13.6,2.8,7.0,2.3,1,0.02,0.02,0.04,0.67,50,-1390,7253,74,1464,Kalvin Phillips
359,70,19,2,False,2024-10-05T14:00:00Z,4,1,7,73,0,0,0,4,0,0,0,0,0,0,0,10,6.8,1.7,1.0,1.0,1,0.03,0.02,0.05,3.62,49,8,7458,624,616,Kalvin Phillips
359,73,8,2,True,2024-10-19T14:15:00Z,0,2,8,70,0,0,0,2,0,0,0,0,0,0,0,12,3.6,18.5,3.0,2.5,1,0.14,0.12,0.26,1.17,49,37,7651,451,414,Kalvin Phillips
359,83,4,2,False,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,4,0,0,0,0,0,0,0,13,24.0,6.6,0.0,3.1,1,0.00,0.01,0.01,4.11,49,-140,7593,262,402,Kalvin Phillips
359,93,11,-1,True,2024-11-02T15:00:00Z,1,1,10,76,0,0,0,1,0,0,0,0,1,0,0,0,0.0,6.5,14.0,1.8,1,0.12,0.01,0.13,0.39,49,251,7982,755,504,Kalvin Phillips
359,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1244,6691,25,1269,Kalvin Phillips
568,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,39121,0,0,Arijanet Muric
568,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,90,0,0,0,4,0,0,0,0,0,1,0,-12,3.8,0.0,0.0,0.4,1,0.00,0.00,0.00,3.34,45,-6073,34541,355,6428,Arijanet Muric
568,25,9,3,True,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,3,0,12,28.6,0.0,0.0,2.9,1,0.00,0.00,0.00,0.95,44,-755,35217,3108,3863,Arijanet Muric
568,33,5,11,False,2024-09-14T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,0,0,6,3,37,43.8,0.0,0.0,4.4,1,0.00,0.00,0.00,1.66,44,3907,41014,9293,5386,Arijanet Muric
568,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,2,0,7,19.4,0.0,0.0,1.9,1,0.00,0.00,0.00,2.49,44,26632,72066,32668,6036,Arijanet Muric
568,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,1,0,1,6.8,0.0,0.0,0.7,1,0.00,0.00,0.00,0.82,44,18820,91063,33420,14600,Arijanet Muric
568,70,19,2,False,2024-10-05T14:00:00Z,4,1,7,90,0,0,0,4,0,0,0,0,0,8,0,7,50.0,0.0,0.0,5.0,1,0.00,0.00,0.00,3.79,44,19699,113297,27502,7803,Arijanet Muric
568,73,8,3,True,2024-10-19T14:15:00Z,0,2,8,90,0,0,0,2,0,0,0,0,0,6,0,14,41.8,0.0,0.0,4.2,1,0.00,0.00,0.00,1.74,44,15428,130413,22703,7275,Arijanet Muric
568,83,4,2,False,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,4,0,0,0,0,0,7,0,8,51.2,0.0,0.0,5.1,1,0.00,0.00,0.00,4.11,44,290,130118,7762,7472,Arijanet Muric
568,93,11,2,True,2024-11-02T15:00:00Z,1,1,10,90,0,0,0,1,0,0,0,1,0,4,0,8,25.4,0.0,0.0,2.5,1,0.00,0.00,0.00,1.55,44,-2606,128439,5638,8244,Arijanet Muric
568,108,18,3,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,0,0,5,0,19,40.4,0.0,0.0,4.0,1,0.00,0.00,0.00,1.82,44,-10272,117916,1081,11353,Arijanet Muric
583,4,12,0,True,2024-08-17T11:30:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,33806,0,0,Conor Townsend
583,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-881,38894,2338,3219,Conor Townsend
583,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-252,40928,3550,3802,Conor Townsend
583,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,598,43312,4332,3734,Conor Townsend
583,48,17,0,False,2024-09-21T14:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-319,43544,1854,2173,Conor Townsend
583,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-197,44012,2369,2566,Conor Townsend
583,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,311,45036,2341,2030,Conor Townsend
583,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-602,44845,1127,1729,Conor Townsend
583,83,4,1,False,2024-10-26T14:00:00Z,4,3,9,1,0,0,0,1,0,0,0,0,0,0,0,2,4.0,10.0,0.0,1.4,0,0.00,0.00,0.00,0.23,40,-626,44457,686,1312,Conor Townsend
583,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,69,44916,1581,1512,Conor Townsend
583,108,18,0,False,2024-11-10T14:00:00Z,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1207,43811,538,1745,Conor Townsend
611,4,12,1,True,2024-08-17T11:30:00Z,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,2,3.4,10.3,0.0,1.4,0,0.00,0.02,0.02,0.58,60,0,10540,0,0,Sam Szmodics
611,17,13,6,False,2024-08-24T14:00:00Z,4,1,2,71,1,0,0,3,0,0,0,1,0,0,0,21,34.6,0.3,7.0,4.2,1,0.29,0.00,0.29,3.20,60,723,14925,2851,2128,Sam Szmodics
611,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,80,0,0,0,1,0,0,0,0,0,0,0,9,2.6,2.4,4.0,0.9,1,0.00,0.01,0.01,0.90,60,26754,46176,34319,7565,Sam Szmodics
611,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,1.22,60,-2305,44029,8903,11208,Sam Szmodics
611,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,60,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.7,30.0,3.1,1,0.70,0.00,0.70,2.11,60,-1099,43968,5080,6179,Sam Szmodics
611,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.5,2.0,0.3,0,0.00,0.02,0.02,0.00,60,-9554,34322,1308,10862,Sam Szmodics
611,70,19,1,False,2024-10-05T14:00:00Z,4,1,7,17,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.6,4.0,0.4,0,0.09,0.00,0.09,0.17,59,-6724,28101,994,7718,Sam Szmodics
611,73,8,1,True,2024-10-19T14:15:00Z,0,2,8,19,0,0,0,0,0,0,0,0,0,0,0,7,10.2,29.9,2.0,4.2,0,0.00,0.06,0.06,0.56,59,-3298,25365,1147,4445,Sam Szmodics
611,83,4,7,False,2024-10-26T14:00:00Z,4,3,9,72,1,0,0,3,0,0,0,0,0,0,0,27,44.6,1.9,38.0,8.5,1,0.64,0.02,0.66,3.35,58,-2621,22912,495,3116,Sam Szmodics
611,93,11,3,True,2024-11-02T15:00:00Z,1,1,10,73,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0,0.6,1,0.30,0.00,0.30,0.39,58,8478,32762,10401,1923,Sam Szmodics
611,108,18,9,False,2024-11-10T14:00:00Z,1,2,11,70,1,0,0,1,0,0,0,0,0,0,2,28,40.6,0.5,56.0,9.7,1,0.45,0.00,0.45,1.28,58,-4635,27580,1393,6028,Sam Szmodics
619,17,13,0,False,2024-08-24T14:00:00Z,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,402,741,450,48,Jens Cajuste
619,25,9,1,True,2024-08-31T14:00:00Z,1,1,3,20,0,0,0,0,0,0,0,0,0,0,0,6,5.4,11.7,0.0,1.7,0,0.00,0.00,0.00,0.07,45,910,2025,1347,437,Jens Cajuste
619,33,5,0,False,2024-09-14T14:00:00Z,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2009,4673,2889,880,Jens Cajuste
619,48,17,2,False,2024-09-21T14:00:00Z,1,1,5,60,0,0,0,1,0,0,0,0,0,0,0,5,3.0,13.3,1.0,1.7,1,0.02,0.02,0.04,2.11,45,118,4803,604,486,Jens Cajuste
619,56,2,0,True,2024-09-29T13:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,720,5749,1348,628,Jens Cajuste
619,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-433,5368,517,950,Jens Cajuste
619,73,8,0,True,2024-10-19T14:15:00Z,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-705,4650,88,793,Jens Cajuste
619,83,4,2,False,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,3,0,0,0,0,0,0,0,11,10.4,7.1,0.0,1.8,1,0.00,0.11,0.11,3.87,45,-358,4326,66,424,Jens Cajuste
619,93,11,0,True,2024-11-02T15:00:00Z,1,1,10,9,0,0,0,1,0,0,0,1,0,0,0,2,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,1.16,45,1279,5802,1713,434,Jens Cajuste
619,108,18,2,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,0,0,0,0,7,4.6,0.9,4.0,1.0,1,0.00,0.01,0.01,1.65,45,-706,5082,317,1023,Jens Cajuste
630,25,9,0,True,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,1182,1733,1368,186,Dara O'Shea
630,33,5,7,False,2024-09-14T14:00:00Z,0,0,4,90,0,0,1,0,0,0,0,0,0,0,1,30,41.6,0.0,9.0,5.1,1,0.06,0.00,0.06,1.66,40,2475,5675,3172,697,Dara O'Shea
630,48,17,1,False,2024-09-21T14:00:00Z,1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,12,25.8,0.8,19.0,4.6,1,0.06,0.01,0.07,2.49,40,38835,50387,42574,3739,Dara O'Shea
630,56,2,1,True,2024-09-29T13:00:00Z,2,2,6,90,0,0,0,2,0,0,0,0,0,0,0,3,14.0,0.8,4.0,1.9,1,0.04,0.00,0.04,0.82,40,15657,65607,23918,8261,Dara O'Shea
630,70,19,0,False,2024-10-05T14:00:00Z,4,1,7,90,0,0,0,4,0,0,0,0,0,0,0,0,25.8,0.4,10.0,3.6,1,0.05,0.00,0.05,3.79,40,16755,84607,21879,5124,Dara O'Shea
630,73,8,1,True,2024-10-19T14:15:00Z,0,2,8,62,0,0,0,2,0,0,0,0,0,0,0,1,4.2,1.0,4.0,0.9,1,0.09,0.01,0.10,1.17,40,-827,82888,7081,7908,Dara O'Shea
630,83,4,0,False,2024-10-26T14:00:00Z,4,3,9,90,0,0,0,4,0,0,0,0,0,0,0,-5,18.4,0.3,2.0,2.1,1,0.00,0.01,0.01,4.11,40,2037,85621,6448,4411,Dara O'Shea
630,93,11,2,True,2024-11-02T15:00:00Z,1,1,10,90,0,0,0,1,0,0,0,0,0,0,0,10,42.6,0.6,14.0,5.7,1,0.18,0.01,0.19,1.55,40,4156,90682,9938,5782,Dara O'Shea
630,108,18,2,False,2024-11-10T14:00:00Z,1,2,11,90,0,0,0,1,0,0,0,0,0,0,0,11,33.2,0.6,14.0,4.8,1,0.10,0.01,0.11,1.82,40,-2593,88151,5250,7843,Dara O'Shea
631,25,9,1,True,2024-08-31T14:00:00Z,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,6.0,0.4,0,0.08,0.00,0.08,0.04,55,929,1171,1032,103,Jack Clarke
631,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,2,1.6,0.6,1.0,0.3,0,0.03,0.01,0.04,0.44,55,492,2252,900,408,Jack Clarke
631,48,17,1,False,2024-09-21T14:00:00Z,1,1,5,29,0,0,0,0,0,0,0,0,0,0,0,7,5.8,15.4,4.0,2.5,0,0.00,0.20,0.20,0.39,55,44,2540,336,292,Jack Clarke
631,56,2,5,True,2024-09-29T13:00:00Z,2,2,6,90,0,1,0,2,0,0,0,0,0,0,0,17,31.0,34.0,15.0,8.0,1,0.14,0.13,0.27,0.82,55,-218,2571,202,420,Jack Clarke
631,70,19,1,False,2024-10-05T14:00:00Z,4,1,7,72,0,0,0,4,0,0,0,1,0,0,0,7,4.2,12.3,8.0,2.5,1,0.00,0.01,0.01,3.62,55,1248,4248,1607,359,Jack Clarke
631,73,8,2,True,2024-10-19T14:15:00Z,0,2,8,70,0,0,0,2,0,0,0,0,0,0,0,6,8.6,1.1,8.0,1.8,1,0.28,0.01,0.29,1.17,55,227,4770,766,539,Jack Clarke
631,83,4,1,False,2024-10-26T14:00:00Z,4,3,9,17,0,0,0,1,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,0,0.00,0.00,0.00,0.76,55,-307,4601,302,609,Jack Clarke
631,93,11,1,True,2024-11-02T15:00:00Z,1,1,10,16,0,0,0,1,0,0,0,0,0,0,0,4,1.0,0.0,2.0,0.3,0,0.00,0.00,0.00,1.16,55,-220,4613,447,667,Jack Clarke
631,108,18,1,False,2024-11-10T14:00:00Z,1,2,11,19,0,0,0,0,0,0,0,0,0,0,0,4,0.4,1.5,2.0,0.4,0,0.02,0.01,0.03,0.54,55,-514,4223,147,661,Jack Clarke
632,25,9,2,True,2024-08-31T14:00:00Z,1,1,3,87,0,0,0,1,0,0,0,0,0,0,0,7,11.0,16.2,6.0,3.3,1,0.00,0.01,0.01,0.95,50,301,407,350,49,Chiedozie Ogbene
632,33,5,1,False,2024-09-14T14:00:00Z,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.8,4.0,0.8,0,0.00,0.01,0.01,0.44,50,547,1238,864,317,Chiedozie Ogbene
